scenario,year,region,input,FiberCrop_withdrawal,Rice_withdrawal,Wheat_withdrawal,SugarCrop_withdrawal,MiscAll_withdrawals,Corn_withdrawal,MiscCrop_withdrawal,OilCrop_withdrawal,OtherGrain_withdrawal,Root_Tuber_withdrawal,gw,res,esm,tax,ssp,ag,soc,cluster_FiberCrop_withdrawal_Rice_withdrawal,cluster_FiberCrop_withdrawal_SugarCrop_withdrawal,cluster_FiberCrop_withdrawal_Wheat_withdrawal,cluster_FiberCrop_withdrawal_MiscAll_withdrawals,cluster_Rice_withdrawal_SugarCrop_withdrawal,cluster_Rice_withdrawal_Wheat_withdrawal,cluster_Rice_withdrawal_MiscAll_withdrawals,cluster_SugarCrop_withdrawal_Wheat_withdrawal,cluster_SugarCrop_withdrawal_MiscAll_withdrawals
ssp_ag4_soc3_gwhi_exp_gfdl_NDC_Tax_uct,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.02224889,0.1390925,0.1127378999999999,6.871909272999999,1.9210262338399997,0.03509156,1.8024848,0.00956967,0.01330997,0.0605702338399999,3,2,1,2,2,4,3,5,6,4,5,2,1,4,4,3
ssp_ag4_soc3_gwhi_exp_hadgem_NDC_Tax_uct,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.02202213,0.1378734999999999,0.1121171,6.88233447,1.9174759669700001,0.03495883,1.7992174,0.00953685,0.01325611,0.06050677697,3,2,2,2,2,4,3,5,6,4,5,2,1,4,4,3
ssp_ag4_soc3_gwhi_exp_ipsl_NDC_Tax_uct,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.02134622,0.1369055,0.1115268,6.8623219220000005,1.9105838255899994,0.03479403,1.7927349999999995,0.00944305,0.01320225,0.0604094955899999,3,2,3,2,2,4,3,5,6,4,5,2,1,4,4,3
ssp_ag4_soc3_gwhi_exp_miroc_NDC_Tax_uct,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.02206226,0.1381801,0.1122545,6.86814198,1.91821627563,0.03492457,1.8000729,0.00952748,0.01325251,0.06043881563,3,2,4,2,2,4,3,5,6,4,5,2,1,4,4,3
ssp_ag4_soc3_gwhi_exp_noresm_NDC_Tax_uct,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.02206439,0.1386726999999999,0.1122591999999999,6.869808551999999,1.9213320455500003,0.0350677099999999,1.8028511000000005,0.00956454,0.01330057,0.06054812555,3,2,5,2,2,4,3,5,6,4,5,2,1,4,4,3
ssp_ag4_soc3_gwhi_rs_gfdl_NDC_Tax_uct,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.02177583,0.1367476,0.1118926,6.874361392999999,1.91703720209,0.03477303,1.7991806,0.00940208,0.01320797,0.06047352209,3,1,1,2,2,4,3,5,6,4,5,2,1,4,4,3
ssp_ag4_soc3_gwhi_rs_hadgem_NDC_Tax_uct,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.02224597,0.1389921,0.1123768,6.867807357999999,1.92177735238,0.03502551,1.8034033,0.00955658,0.01327544,0.06051652238,3,1,2,2,2,4,3,5,6,4,5,2,1,4,4,3
ssp_ag4_soc3_gwhi_rs_ipsl_NDC_Tax_uct,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.02200461,0.1386791,0.1121653,6.863264082000001,1.91944826866,0.03497446,1.8012215,0.00953747,0.01325714,0.06045769866,3,1,3,2,2,4,3,5,6,4,5,2,1,4,4,3
ssp_ag4_soc3_gwhi_rs_miroc_NDC_Tax_uct,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.02231483,0.1392161,0.1125309,6.855553828,1.9249996200200001,0.03498376,1.8067829,0.00955177,0.01326461,0.06041658002,3,1,4,2,2,4,3,5,6,4,5,2,1,4,4,3
ssp_ag4_soc3_gwhi_rs_noresm_NDC_Tax_uct,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.02153833,0.1361847,0.1114669,6.875228325,1.91575770201,0.03478418,1.7978646,0.00940236,0.01321338,0.06049318201,3,1,5,2,2,4,3,5,6,4,5,2,1,4,4,3
ssp_ag4_soc3_gwlo_exp_gfdl_NDC_Tax_uct,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.0225245,0.1395828999999999,0.1127198999999999,6.866419763,1.92647751127,0.03509399,1.8079651,0.00957603,0.01330816,0.06053423127,1,2,1,2,2,4,3,5,6,4,5,2,1,4,4,3
ssp_ag4_soc3_gwlo_exp_hadgem_NDC_Tax_uct,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.02236086,0.138958,0.1123548,6.863568366,1.92428257606,0.03503116,1.8059061,0.00955623,0.01328317,0.06050591606,1,2,2,2,2,4,3,5,6,4,5,2,1,4,4,3
ssp_ag4_soc3_gwlo_exp_ipsl_NDC_Tax_uct,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.02220582,0.1385821,0.1116038999999999,6.80632214,1.9067207181399999,0.03482299,1.7891237999999998,0.00955054,0.01321166,0.06001172814,1,2,3,2,2,4,3,5,6,4,5,2,1,4,4,3
ssp_ag4_soc3_gwlo_exp_miroc_NDC_Tax_uct,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.02249297,0.1391973,0.1124254,6.853324626999999,1.92526587538,0.0349813,1.8070553,0.0095437,0.0132681,0.06041747538,1,2,4,2,2,4,3,5,6,4,5,2,1,4,4,3
ssp_ag4_soc3_gwlo_exp_noresm_NDC_Tax_uct,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.02237809,0.1390382,0.1121973,6.867767742000001,1.92359882305,0.03507801,1.8051119,0.00957237,0.01329863,0.0605379130499999,1,2,5,2,2,4,3,5,6,4,5,2,1,4,4,3
ssp_ag4_soc3_gwlo_rs_gfdl_NDC_Tax_uct,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.02216468,0.1371339,0.1117915,6.8848726010000005,1.92488400506,0.03478236,1.8071005,0.00940543,0.01319288,0.06040283506,1,1,1,2,2,4,3,5,6,4,5,2,1,4,4,3
ssp_ag4_soc3_gwlo_rs_hadgem_NDC_Tax_uct,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.02269749,0.1399254999999999,0.112493,6.85860794,1.93052666278,0.03503783,1.8121797,0.00957038,0.01327794,0.06046081278,1,1,2,2,2,4,3,5,6,4,5,2,1,4,4,3
ssp_ag4_soc3_gwlo_rs_ipsl_NDC_Tax_uct,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.02261141,0.13967,0.1122416,6.85478446,1.9278911714800002,0.03498269,1.8097031000000003,0.00956002,0.01326096,0.06038440148,1,1,3,2,2,4,3,5,6,4,5,2,1,4,4,3
ssp_ag4_soc3_gwlo_rs_miroc_NDC_Tax_uct,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.02295558,0.1402486,0.1126304,6.847124013999999,1.9319247628700003,0.03500582,1.8137061,0.00956991,0.01326917,0.06037376287,1,1,4,2,2,4,3,5,6,4,5,2,1,4,4,3
ssp_ag4_soc3_gwlo_rs_noresm_NDC_Tax_uct,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.02243366,0.138421,0.1117777,6.8758703610000005,1.92870827749,0.03487786,1.8106943,0.00954333,0.0132304,0.0603623874899999,1,1,5,2,2,4,3,5,6,4,5,2,1,4,4,3
ssp_ag4_soc3_gwmed_exp_gfdl_NDC_Tax_uct,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.02227949,0.1391545,0.1127263999999999,6.871459238,1.9222394976500001,0.03508695,1.8037148,0.00957047,0.01330794,0.0605593376499999,2,2,1,2,2,4,3,5,6,4,5,2,1,4,4,3
ssp_ag4_soc3_gwmed_exp_hadgem_NDC_Tax_uct,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.02217522,0.1385332,0.112304,6.867708269,1.9196973696200001,0.03503294,1.8013007,0.00954823,0.01328058,0.06053491962,2,2,2,2,2,4,3,5,6,4,5,2,1,4,4,3
ssp_ag4_soc3_gwmed_exp_ipsl_NDC_Tax_uct,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.02202147,0.1388119,0.1123839,6.871355924,1.92010097198,0.03508625,1.8016034,0.00960774,0.01329505,0.0605085319799999,2,2,3,2,2,4,3,5,6,4,5,2,1,4,4,3
ssp_ag4_soc3_gwmed_exp_miroc_NDC_Tax_uct,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.02232806,0.1389039,0.1123578,6.855155412999999,1.92353431731,0.03496383,1.8053452,0.00953349,0.01326541,0.06042638731,2,2,4,2,2,4,3,5,6,4,5,2,1,4,4,3
ssp_ag4_soc3_gwmed_exp_noresm_NDC_Tax_uct,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.02230705,0.1389872999999999,0.1122161,6.868437417000001,1.92265119743,0.03508737,1.8041364,0.00957599,0.01330343,0.0605480074299999,2,2,5,2,2,4,3,5,6,4,5,2,1,4,4,3
ssp_ag4_soc3_gwmed_rs_gfdl_NDC_Tax_uct,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.02241475,0.1398586,0.1128608,6.86510047,1.92932720952,0.03507891,1.810864,0.00957905,0.0133019,0.06050334952,2,1,1,2,2,4,3,5,6,4,5,2,1,4,4,3
ssp_ag4_soc3_gwmed_rs_hadgem_NDC_Tax_uct,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.02229969,0.1392945,0.1124662,6.862818385,1.92696915875,0.03502163,1.8086339,0.00955889,0.01327631,0.0604784287499999,2,1,2,2,2,4,3,5,6,4,5,2,1,4,4,3
ssp_ag4_soc3_gwmed_rs_ipsl_NDC_Tax_uct,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.02223484,0.1391392,0.1122222,6.857804938999998,1.9240770776999998,0.0349830999999999,1.8058665,0.00954441,0.01325817,0.0604248976999999,2,1,3,2,2,4,3,5,6,4,5,2,1,4,4,3
ssp_ag4_soc3_gwmed_rs_miroc_NDC_Tax_uct,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.02254595,0.1396092,0.1125666,6.85065496,1.9288771919699998,0.0349854,1.8106839,0.00955712,0.01326239,0.06038838197,2,1,4,2,2,4,3,5,6,4,5,2,1,4,4,3
ssp_ag4_soc3_gwmed_rs_noresm_NDC_Tax_uct,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.02226113,0.1386171,0.1121009,6.869558477000001,1.9244274107900001,0.03502705,1.8060537,0.00955312,0.0132743,0.06051924079,2,1,5,2,2,4,3,5,6,4,5,2,1,4,4,3
ssp_ag4_soc4_gwhi_exp_gfdl_NDC_Tax_ffict,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.0538979,0.2073768999999999,0.161395,6.24371,1.9460452899999998,0.0514155999999999,1.809888,0.01726948,0.01968381,0.0477884,3,2,1,1,2,4,4,7,6,0,5,2,5,4,4,3
ssp_ag4_soc4_gwhi_exp_gfdl_NDC_Tax_uct,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.01129841,0.0826112,0.0888067999999999,6.47733022,1.6753254212,0.02884528,1.5718347,0.00715533,0.0109062,0.0565839112,3,2,1,2,2,4,4,5,6,4,5,2,1,4,4,3
ssp_ag4_soc4_gwhi_exp_hadgem_NDC_Tax_ffict,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.0538959,0.2060551,0.1597257,6.21633,1.9381263300000002,0.0510946,1.802681,0.01724266,0.01962897,0.0474791,3,2,2,1,2,4,4,7,6,0,5,2,5,4,4,3
ssp_ag4_soc4_gwhi_exp_hadgem_NDC_Tax_uct,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.01124526,0.0822683999999999,0.0884851,6.47248439,1.673277984,0.02877679,1.5699352,0.00713624,0.01088141,0.056548344,3,2,2,2,2,4,4,5,6,4,5,2,1,4,4,3
ssp_ag4_soc4_gwhi_exp_ipsl_NDC_Tax_ffict,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.0526808,0.2021875,0.1596467999999999,6.1756600000000015,1.9137130999999998,0.0507065,1.779119,0.01719696,0.01943074,0.0472599,3,2,3,1,2,4,4,7,6,0,5,2,5,4,4,3
ssp_ag4_soc4_gwhi_exp_ipsl_NDC_Tax_uct,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.01114827,0.0821248999999999,0.0883499,6.44486041,1.666434967,0.0287120999999999,1.5633911,0.00712851,0.0108579,0.056345357,3,2,3,2,2,4,4,5,6,4,5,2,1,4,4,3
ssp_ag4_soc4_gwhi_exp_miroc_NDC_Tax_ffict,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.0533935,0.2042194,0.1587492,6.08681,1.9046513400000002,0.0501777,1.771203,0.01700053,0.01943151,0.0468386,3,2,4,1,2,4,4,7,6,0,5,2,5,4,4,3
ssp_ag4_soc4_gwhi_exp_miroc_NDC_Tax_uct,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.01123658,0.0822474999999999,0.0885186,6.46681967,1.67251964,0.02873883,1.5692858,0.00712595,0.01087336,0.0564956999999999,3,2,4,2,2,4,4,5,6,4,5,2,1,4,4,3
ssp_ag4_soc4_gwhi_exp_noresm_NDC_Tax_ffict,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.0550030999999999,0.2106518,0.1628894,6.2614800000000015,1.9633268,0.0520326,1.82565,0.01758156,0.02003284,0.0480298,3,2,5,1,2,4,4,7,6,0,5,2,5,4,4,3
ssp_ag4_soc4_gwhi_exp_noresm_NDC_Tax_uct,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.01120933,0.0823567,0.0885156999999999,6.47563321,1.6747305558999999,0.02881707,1.5712911,0.00714846,0.01090119,0.0565727359,3,2,5,2,2,4,4,5,6,4,5,2,1,4,4,3
ssp_ag4_soc4_gwhi_rs_gfdl_NDC_Tax_uct,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.01131414,0.0827723,0.088823,6.47807904,1.6763288955999998,0.02884095,1.5728517,0.00715677,0.01090336,0.0565761156,3,1,1,2,2,4,4,5,6,4,5,2,1,4,4,3
ssp_ag4_soc4_gwhi_rs_hadgem_NDC_Tax_ffict,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.0541149,0.2072288,0.1594099,6.18806,1.9328091299999999,0.0510064,1.7974610000000002,0.0172267,0.01958833,0.0475267,3,1,2,1,2,4,4,7,6,0,5,2,5,4,4,3
ssp_ag4_soc4_gwhi_rs_hadgem_NDC_Tax_uct,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.01118113,0.0820057999999999,0.0883168,6.47242751,1.6726759164,0.02872009,1.5694749,0.00709234,0.01085949,0.0565290964,3,1,2,2,2,4,4,5,6,4,5,2,1,4,4,3
ssp_ag4_soc4_gwhi_rs_ipsl_NDC_Tax_ffict,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.0528428,0.2066842,0.1590476,6.18512,1.9279064499999994,0.0508746999999999,1.7932959999999998,0.01712926,0.01941219,0.0471943,3,1,3,1,2,4,4,7,6,0,5,2,5,4,4,3
ssp_ag4_soc4_gwhi_rs_ipsl_NDC_Tax_uct,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.01117805,0.0824251999999999,0.0884635,6.47012742,1.6727616441000002,0.02876217,1.5694986000000002,0.00713543,0.01086414,0.0565013041,3,1,3,2,2,4,4,5,6,4,5,2,1,4,4,3
ssp_ag4_soc4_gwhi_rs_miroc_NDC_Tax_ffict,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.0541085,0.2055656,0.1597394,6.12136,1.9232526799999996,0.0506768,1.7888959999999998,0.01705841,0.01955417,0.0470673,3,1,4,1,2,4,4,7,6,0,5,2,5,4,4,3
ssp_ag4_soc4_gwhi_rs_miroc_NDC_Tax_uct,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.01130643,0.0826696,0.0886113999999999,6.46578692,1.6739723387999998,0.02877863,1.570673,0.00715339,0.01087705,0.0564902688,3,1,4,2,2,4,4,5,6,4,5,2,1,4,4,3
ssp_ag4_soc4_gwhi_rs_noresm_NDC_Tax_ffict,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.0545041999999999,0.2107345,0.1623547,6.22487,1.96071158,0.0519561,1.823437,0.01762237,0.02001721,0.0476788999999999,3,1,5,1,2,4,4,7,6,0,5,2,5,4,4,3
ssp_ag4_soc4_gwhi_rs_noresm_NDC_Tax_uct,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.01141195,0.0830973999999999,0.087938,6.37993548,1.6562081535999997,0.02865751,1.5537697,0.00715836,0.01084019,0.0557823936,3,1,5,2,2,4,4,5,6,4,5,2,1,4,4,3
ssp_ag4_soc4_gwlo_exp_gfdl_NDC_Tax_ffict,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.0541134,0.2075058,0.1614166,6.2399,1.9481095299999998,0.0513974,1.811979,0.01727123,0.0196798,0.0477820999999999,1,2,1,1,2,4,4,7,6,0,5,2,5,4,4,3
ssp_ag4_soc4_gwlo_exp_gfdl_NDC_Tax_uct,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.01133341,0.0826097,0.0887743999999999,6.47612192,1.6761741151,0.02883051,1.5727106000000002,0.00715489,0.01090229,0.0565758251,1,2,1,2,2,4,4,5,6,4,5,2,1,4,4,3
ssp_ag4_soc4_gwlo_exp_hadgem_NDC_Tax_ffict,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.0541179,0.2067237,0.16038,6.216049999999999,1.94002028,0.0511275,1.804558,0.0172499,0.01963908,0.0474458,1,2,2,1,2,4,4,7,6,0,5,2,5,4,4,3
ssp_ag4_soc4_gwlo_exp_hadgem_NDC_Tax_uct,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.01127231,0.0822934,0.088484,6.46973686,1.6738910992999998,0.0287727,1.5705512,0.00713733,0.01087973,0.0565501392999999,1,2,2,2,2,4,4,5,6,4,5,2,1,4,4,3
ssp_ag4_soc4_gwlo_exp_ipsl_NDC_Tax_ffict,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.0528265999999999,0.2054637,0.1590007999999999,6.1856,1.92594617,0.0508931,1.7912860000000002,0.01712848,0.01943239,0.0472062,1,2,3,1,2,4,4,7,6,0,5,2,5,4,4,3
ssp_ag4_soc4_gwlo_exp_ipsl_NDC_Tax_uct,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.01117934,0.0822056,0.0883645,6.46962922,1.6719665298,0.02875799,1.5687326,0.0071203,0.01085672,0.0564989198,1,2,3,2,2,4,4,5,6,4,5,2,1,4,4,3
ssp_ag4_soc4_gwlo_exp_miroc_NDC_Tax_ffict,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.0539041999999999,0.2047226,0.1593691,6.1111900000000015,1.9179040399999998,0.0503671999999999,1.784366,0.01704538,0.01947766,0.0466478,1,2,4,1,2,4,4,7,6,0,5,2,5,4,4,3
ssp_ag4_soc4_gwlo_exp_miroc_NDC_Tax_uct,2100,Africa_Southern,water_td_irr_ZambeziR_W,0.01130359,0.0823415,0.0885465,6.46514011,1.6745173702999996,0.02874177,1.5712875,0.0071283999999999,0.010875,0.0564847003,1,2,4,2,2,4,4,5,6,4,5,2,1,4,4,3
