scenario,year,region,input,FiberCrop_withdrawal,Rice_withdrawal,SugarCrop_withdrawal,MiscAll_withdrawals,Corn_withdrawal,MiscCrop_withdrawal,OilCrop_withdrawal,OtherGrain_withdrawal,PalmFruit_withdrawal,Root_Tuber_withdrawal,gw,res,esm,tax,ssp,ag,soc,cluster_FiberCrop_withdrawal_Rice_withdrawal,cluster_FiberCrop_withdrawal_SugarCrop_withdrawal,cluster_FiberCrop_withdrawal_MiscAll_withdrawals,cluster_Rice_withdrawal_SugarCrop_withdrawal,cluster_Rice_withdrawal_MiscAll_withdrawals,cluster_SugarCrop_withdrawal_MiscAll_withdrawals
ssp_ag4_soc4_gwhi_rs_noresm_NDC_Tax_ffict,2100,Africa_Western,water_td_irr_SenegalR_W,7.64264e-06,0.364262,0.561742,0.551660591,0.00332358,0.54324,0.00260428,0.00114548,0.001774517,0.001347251,3,1,5,1,2,4,4,0,5,2,3,5,0
ssp_ag4_soc4_gwhi_rs_noresm_NDC_Tax_uct,2100,Africa_Western,water_td_irr_SenegalR_W,5.818340000000001e-06,0.3090236,0.64421704,0.6502219979499999,0.003475873,0.64116333,0.002537472,0.0013150879999999,0.0020282028,0.00173023495,3,1,5,2,2,4,4,6,2,5,3,5,0
ssp_ag4_soc4_gwlo_exp_gfdl_NDC_Tax_ffict,2100,Africa_Western,water_td_irr_SenegalR_W,7.983430000000001e-06,0.376972,0.5846100000000001,0.572231585,0.00344469,0.563517,0.0026863,0.00118279,0.001839022,0.001400805,1,2,1,1,2,4,4,0,5,2,3,5,0
ssp_ag4_soc4_gwlo_exp_gfdl_NDC_Tax_uct,2100,Africa_Western,water_td_irr_SenegalR_W,5.804470000000001e-06,0.309325,0.66444803,0.6669620896,0.003531936,0.65776087,0.00255478,0.0013336079999999,0.0020833391,0.0017808956,1,2,1,2,2,4,4,6,2,5,3,5,0
ssp_ag4_soc4_gwlo_exp_hadgem_NDC_Tax_ffict,2100,Africa_Western,water_td_irr_SenegalR_W,7.89806e-06,0.370692,0.572191,0.5604198410000001,0.00337973,0.551862,0.00264618,0.001164104,0.001810527,0.001367827,1,2,2,1,2,4,4,0,5,2,3,5,0
ssp_ag4_soc4_gwlo_exp_hadgem_NDC_Tax_uct,2100,Africa_Western,water_td_irr_SenegalR_W,5.773150000000001e-06,0.3071855,0.66052114,0.6632198491299999,0.003513644,0.65406278,0.002543335,0.001328092,0.0020737102,0.00177199813,1,2,2,2,2,4,4,6,2,5,3,5,0
ssp_ag4_soc4_gwlo_exp_ipsl_NDC_Tax_ffict,2100,Africa_Western,water_td_irr_SenegalR_W,8.019989999999999e-06,0.382281,0.590649,0.5776115890000001,0.00348906,0.568787,0.00272694,0.001196768,0.001867841,0.001411821,1,2,3,1,2,4,4,0,5,2,3,5,0
ssp_ag4_soc4_gwlo_exp_ipsl_NDC_Tax_uct,2100,Africa_Western,water_td_irr_SenegalR_W,5.75185e-06,0.3085167,0.66471814,0.66632695431,0.00353215,0.65713124,0.002550006,0.001332381,0.0020874681,0.00178117731,1,2,3,2,2,4,4,6,2,5,3,5,0
ssp_ag4_soc4_gwlo_exp_miroc_NDC_Tax_ffict,2100,Africa_Western,water_td_irr_SenegalR_W,7.741660000000001e-06,0.364091,0.5660160000000001,0.555238068,0.0033196,0.546821,0.00259584,0.001146028,0.001788842,0.0013556,1,2,4,1,2,4,4,0,5,2,3,5,0
ssp_ag4_soc4_gwlo_exp_miroc_NDC_Tax_uct,2100,Africa_Western,water_td_irr_SenegalR_W,5.78131e-06,0.3074699999999999,0.6610425700000001,0.6645137404899999,0.003511036,0.65536431,0.002539042,0.0013271,0.0020755596,0.0017722524899999,1,2,4,2,2,4,4,6,2,5,3,5,0
ssp_ag4_soc4_gwlo_exp_noresm_NDC_Tax_ffict,2100,Africa_Western,water_td_irr_SenegalR_W,7.72563e-06,0.3665719999999999,0.571588,0.5594599849999999,0.00336045,0.550952,0.00262175,0.001156138,0.001801542,0.001369647,1,2,5,1,2,4,4,0,5,2,3,5,0
ssp_ag4_soc4_gwlo_exp_noresm_NDC_Tax_uct,2100,Africa_Western,water_td_irr_SenegalR_W,5.49472e-06,0.2992406,0.65438554,0.6530640773899998,0.003431788,0.64409069,0.002478032,0.001308613,0.0020474048,0.00175495439,1,2,5,2,2,4,4,6,2,5,3,5,0
ssp_ag4_soc4_gwlo_rs_gfdl_NDC_Tax_ffict,2100,Africa_Western,water_td_irr_SenegalR_W,8.03549e-06,0.3790969999999999,0.5844600000000001,0.574050759,0.00344302,0.565339,0.00268549,0.001182725,0.001837305,0.001400524,1,1,1,1,2,4,4,0,5,2,3,5,0
ssp_ag4_soc4_gwlo_rs_gfdl_NDC_Tax_uct,2100,Africa_Western,water_td_irr_SenegalR_W,5.835799999999998e-06,0.310635,0.66461694,0.66862258343,0.003533889,0.65941762,0.002556157,0.001334021,0.0020839484,0.00178089643,1,1,1,2,2,4,4,6,2,5,3,5,0
ssp_ag4_soc4_gwlo_rs_hadgem_NDC_Tax_ffict,2100,Africa_Western,water_td_irr_SenegalR_W,7.92279e-06,0.37258,0.572066,0.5619035979999999,0.00337839,0.553348,0.00264586,0.001163673,0.0018083379999999,0.001367675,1,1,2,1,2,4,4,0,5,2,3,5,0
ssp_ag4_soc4_gwlo_rs_hadgem_NDC_Tax_uct,2100,Africa_Western,water_td_irr_SenegalR_W,5.78721e-06,0.3085263,0.66137506,0.66516317391,0.003515319,0.6560024999999999,0.002544111,0.001328524,0.0020759085999999,0.00177271991,1,1,2,2,2,4,4,6,2,5,3,5,0
ssp_ag4_soc4_gwlo_rs_ipsl_NDC_Tax_ffict,2100,Africa_Western,water_td_irr_SenegalR_W,8.09358e-06,0.389408,0.5695680000000001,0.5609271529999998,0.00347752,0.5521689999999999,0.0027206999999999,0.00118632,0.001825591,0.001373613,1,1,3,1,2,4,4,0,5,2,3,5,0
ssp_ag4_soc4_gwlo_rs_ipsl_NDC_Tax_uct,2100,Africa_Western,water_td_irr_SenegalR_W,5.807100000000001e-06,0.3100910999999999,0.66472651,0.66814703091,0.003533773,0.65894012,0.002557612,0.00133417,0.0020861888,0.00178135591,1,1,3,2,2,4,4,6,2,5,3,5,0
ssp_ag4_soc4_gwlo_rs_miroc_NDC_Tax_ffict,2100,Africa_Western,water_td_irr_SenegalR_W,7.933510000000002e-06,0.370199,0.566632,0.5585332239999999,0.00334222,0.5500499999999999,0.00262144,0.001155949,0.001791452,0.001363615,1,1,4,1,2,4,4,0,5,2,3,5,0
ssp_ag4_soc4_gwlo_rs_miroc_NDC_Tax_uct,2100,Africa_Western,water_td_irr_SenegalR_W,5.82106e-06,0.3085981,0.66120192,0.66598100173,0.00351185,0.6568283500000001,0.0025414229999999,0.001327179,0.0020747128,0.00177219973,1,1,4,2,2,4,4,6,2,5,3,5,0
ssp_ag4_soc4_gwlo_rs_noresm_NDC_Tax_ffict,2100,Africa_Western,water_td_irr_SenegalR_W,7.762770000000001e-06,0.367314,0.5718380000000001,0.560738,0.00336043,0.552232,0.00261957,0.001156326,0.001799745,0.001369674,1,1,5,1,2,4,4,0,5,2,3,5,0
ssp_ag4_soc4_gwlo_rs_noresm_NDC_Tax_uct,2100,Africa_Western,water_td_irr_SenegalR_W,5.894870000000001e-06,0.3105669,0.6631736100000001,0.66988631649,0.003546385,0.66062612,0.002580065,0.001342123,0.0020793185,0.0017916234899999,1,1,5,2,2,4,4,6,2,5,3,5,0
ssp_ag4_soc4_gwmed_exp_gfdl_NDC_Tax_ffict,2100,Africa_Western,water_td_irr_SenegalR_W,7.960369999999999e-06,0.376954,0.5849,0.5720536370000001,0.00344659,0.5633360000000001,0.00268707,0.001183128,0.001840738,0.001400849,2,2,1,1,2,4,4,0,5,2,3,5,0
ssp_ag4_soc4_gwmed_exp_gfdl_NDC_Tax_uct,2100,Africa_Western,water_td_irr_SenegalR_W,5.78834e-06,0.3095060999999999,0.6642494099999999,0.66630642556,0.003533177,0.65710342,0.002555814,0.00133372,0.0020841356,0.00178029456,2,2,1,2,2,4,4,6,2,5,3,5,0
ssp_ag4_soc4_gwmed_exp_hadgem_NDC_Tax_ffict,2100,Africa_Western,water_td_irr_SenegalR_W,7.887710000000001e-06,0.370174,0.572071,0.560184816,0.00337925,0.551628,0.00264587,0.00116369,0.001811364,0.001368006,2,2,2,1,2,4,4,0,5,2,3,5,0
ssp_ag4_soc4_gwmed_exp_hadgem_NDC_Tax_uct,2100,Africa_Western,water_td_irr_SenegalR_W,5.748279999999998e-06,0.306625,0.6611025300000001,0.6629066458599999,0.003514982,0.65375085,0.002540671,0.0013274489999999,0.002075882,0.00177269386,2,2,2,2,2,4,4,6,2,5,3,5,0
ssp_ag4_soc4_gwmed_exp_ipsl_NDC_Tax_ffict,2100,Africa_Western,water_td_irr_SenegalR_W,7.99376e-06,0.3822910000000001,0.5906939999999999,0.5775241399999999,0.00348987,0.5686979999999999,0.00272758,0.001196757,0.001868986,0.001411933,2,2,3,1,2,4,4,0,5,2,3,5,0
ssp_ag4_soc4_gwmed_exp_ipsl_NDC_Tax_uct,2100,Africa_Western,water_td_irr_SenegalR_W,5.7864e-06,0.3071997,0.63713285,0.6429759420899999,0.003452045,0.6339756999999999,0.002531559,0.001304693,0.002011836,0.00171194509,2,2,3,2,2,4,4,6,2,5,3,5,0
ssp_ag4_soc4_gwmed_exp_miroc_NDC_Tax_ffict,2100,Africa_Western,water_td_irr_SenegalR_W,7.69723e-06,0.363721,0.566032,0.554032557,0.00331843,0.545619,0.00259338,0.001146131,0.001788532,0.001355616,2,2,4,1,2,4,4,0,5,2,3,5,0
ssp_ag4_soc4_gwmed_exp_miroc_NDC_Tax_uct,2100,Africa_Western,water_td_irr_SenegalR_W,5.74753e-06,0.3070513,0.6610539400000001,0.66356702842,0.003510031,0.65442029,0.002537772,0.0013267589999999,0.0020755514,0.00177217642,2,2,4,2,2,4,4,6,2,5,3,5,0
ssp_ag4_soc4_gwmed_exp_noresm_NDC_Tax_ffict,2100,Africa_Western,water_td_irr_SenegalR_W,7.67615e-06,0.366093,0.572028,0.5593047739999999,0.00336,0.5508,0.00261879,0.001156309,0.001802674,0.001369675,2,2,5,1,2,4,4,0,5,2,3,5,0
ssp_ag4_soc4_gwmed_exp_noresm_NDC_Tax_uct,2100,Africa_Western,water_td_irr_SenegalR_W,5.71761e-06,0.3071052999999999,0.66254459,0.6642873703999997,0.0035183709999999,0.65512116,0.002543042,0.001328951,0.0020784268,0.0017758464,2,2,5,2,2,4,4,6,2,5,3,5,0
ssp_ag4_soc4_gwmed_rs_gfdl_NDC_Tax_ffict,2100,Africa_Western,water_td_irr_SenegalR_W,7.90054e-06,0.380412,0.585966,0.5739742069999997,0.00345612,0.565228,0.00269952,0.001186304,0.001842737,0.0014042629999999,2,1,1,1,2,4,4,0,5,2,3,5,0
ssp_ag4_soc4_gwmed_rs_gfdl_NDC_Tax_uct,2100,Africa_Western,water_td_irr_SenegalR_W,5.7945e-06,0.3100853,0.66467467,0.6673526405699999,0.003532777,0.6581503799999999,0.0025550729999999,0.001333589,0.0020842878,0.00178082157,2,1,1,2,2,4,4,6,2,5,3,5,0
ssp_ag4_soc4_gwmed_rs_hadgem_NDC_Tax_ffict,2100,Africa_Western,water_td_irr_SenegalR_W,7.904630000000001e-06,0.371784,0.571966,0.560323248,0.00337684,0.55177,0.00264553,0.001163131,0.001808849,0.001367747,2,1,2,1,2,4,4,0,5,2,3,5,0
ssp_ag4_soc4_gwmed_rs_hadgem_NDC_Tax_uct,2100,Africa_Western,water_td_irr_SenegalR_W,5.768309999999999e-06,0.3081375999999999,0.66152721,0.6641528796399999,0.003515919,0.65499108,0.002544286,0.001328656,0.0020767491,0.0017729386399999,2,1,2,2,2,4,4,6,2,5,3,5,0
ssp_ag4_soc4_gwmed_rs_ipsl_NDC_Tax_ffict,2100,Africa_Western,water_td_irr_SenegalR_W,7.422969999999999e-06,0.361081,0.57282,0.5542289289999999,0.00331553,0.545724,0.00266245,0.001158311,0.001813604,0.001368638,2,1,3,1,2,4,4,0,5,2,3,5,0
ssp_ag4_soc4_gwmed_rs_ipsl_NDC_Tax_uct,2100,Africa_Western,water_td_irr_SenegalR_W,5.77805e-06,0.3067478,0.63693717,0.64291344089,0.003440979,0.6339279000000001,0.002528338,0.00130297,0.0020073949,0.00171325389,2,1,3,2,2,4,4,6,2,5,3,5,0
ssp_ag4_soc4_gwmed_rs_miroc_NDC_Tax_ffict,2100,Africa_Western,water_td_irr_SenegalR_W,7.77375e-06,0.36516,0.547567,0.5417669679999999,0.00327922,0.5334399999999999,0.00259393,0.001136502,0.001741868,0.001317316,2,1,4,1,2,4,4,0,5,2,3,5,0
ssp_ag4_soc4_gwmed_rs_miroc_NDC_Tax_uct,2100,Africa_Western,water_td_irr_SenegalR_W,5.765450000000002e-06,0.3078603,0.66122681,0.6645562660399998,0.003510479,0.65540771,0.00253938,0.001326602,0.0020748111,0.0017720950399999,2,1,4,2,2,4,4,6,2,5,3,5,0
ssp_ag4_soc4_gwmed_rs_noresm_NDC_Tax_ffict,2100,Africa_Western,water_td_irr_SenegalR_W,7.64947e-06,0.369384,0.570191,0.559741669,0.00337102,0.551207,0.00263345,0.001162661,0.001801902,0.001367538,2,1,5,1,2,4,4,0,5,2,3,5,0
ssp_ag4_soc4_gwmed_rs_noresm_NDC_Tax_uct,2100,Africa_Western,water_td_irr_SenegalR_W,5.710469999999999e-06,0.3044044,0.64983725,0.65349509756,0.003471929,0.64444729,0.002516609,0.001315069,0.0020405371,0.00174420056,2,1,5,2,2,4,4,6,2,5,3,5,0
ssp_socio4_ag3_gwhi_exp_gfdl_NDC_Tax_ffict,2100,Africa_Western,water_td_irr_SenegalR_W,1.007398e-05,0.4536229999999999,0.576426,0.6238142219999999,0.00421387,0.6126429999999999,0.00402916,0.001538196,0.001916297,0.001389996,3,2,1,1,1,3,4,4,5,5,3,5,0
ssp_socio4_ag3_gwhi_exp_gfdl_NDC_Tax_uct,2100,Africa_Western,water_td_irr_SenegalR_W,7.2245200000000014e-06,0.3640125,0.64105699,0.6829924395399999,0.00395448,0.6723242100000001,0.003465771,0.0015481579999999,0.0020413809,0.00169982054,3,2,1,2,1,3,4,0,2,5,3,5,0
ssp_socio4_ag3_gwhi_exp_hadgem_NDC_Tax_ffict,2100,Africa_Western,water_td_irr_SenegalR_W,1.000492e-05,0.4468569999999999,0.567063,0.6143508609999999,0.00415103,0.6033270000000001,0.00398712,0.001520928,0.001895115,0.0013647829999999,3,2,2,1,1,3,4,4,5,5,3,5,0
ssp_socio4_ag3_gwhi_exp_hadgem_NDC_Tax_uct,2100,Africa_Western,water_td_irr_SenegalR_W,7.1175e-06,0.3631767,0.66803561,0.7044181608599999,0.004026922,0.69360671,0.003448691,0.001570212,0.0021172996,0.00176562586,3,2,2,2,1,3,4,0,2,5,3,5,0
ssp_socio4_ag3_gwhi_exp_ipsl_NDC_Tax_ffict,2100,Africa_Western,water_td_irr_SenegalR_W,1.010426e-05,0.4604069999999999,0.5845009999999999,0.6322720619999999,0.00427946,0.620924,0.00409801,0.0015643529999999,0.001953026,0.0014062389999999,3,2,3,1,1,3,4,4,5,5,3,5,0
ssp_socio4_ag3_gwhi_exp_ipsl_NDC_Tax_uct,2100,Africa_Western,water_td_irr_SenegalR_W,7.10145e-06,0.3655669,0.67114201,0.7085058154899999,0.0040586929999999,0.6976274,0.003466949,0.001578709,0.0021293157,0.00177406449,3,2,3,2,1,3,4,0,2,5,3,5,0
ssp_socio4_ag3_gwhi_exp_miroc_NDC_Tax_ffict,2100,Africa_Western,water_td_irr_SenegalR_W,9.76285e-06,0.438988,0.561184,0.6069116399999999,0.00407149,0.596089,0.00390314,0.001495725,0.001871226,0.001352285,3,2,4,1,1,3,4,4,5,5,3,5,0
ssp_socio4_ag3_gwhi_exp_miroc_NDC_Tax_uct,2100,Africa_Western,water_td_irr_SenegalR_W,7.03454e-06,0.3597317,0.66365512,0.6997177489699999,0.003986863,0.68900672,0.003412316,0.001557837,0.0021008842,0.00175401297,3,2,4,2,1,3,4,0,2,5,3,5,0
ssp_socio4_ag3_gwhi_exp_noresm_NDC_Tax_ffict,2100,Africa_Western,water_td_irr_SenegalR_W,9.83057e-06,0.437654,0.544068,0.5944225709999998,0.0040556,0.583639,0.00392531,0.0014857929999999,0.001828144,0.001316868,3,2,5,1,1,3,4,4,5,5,3,5,0
ssp_socio4_ag3_gwhi_exp_noresm_NDC_Tax_uct,2100,Africa_Western,water_td_irr_SenegalR_W,6.92892e-06,0.368891,0.66667807,0.70504445438,0.004007954,0.6942771600000001,0.0034169,0.001574592,0.0021233338,0.00176784838,3,2,5,2,1,3,4,0,2,5,3,5,0
ssp_socio4_ag3_gwhi_rs_gfdl_NDC_Tax_ffict,2100,Africa_Western,water_td_irr_SenegalR_W,1.011721e-05,0.451125,0.5558390000000001,0.6072497,0.0041236,0.596246,0.00402092,0.001515812,0.001859766,0.001343368,3,1,1,1,1,3,4,4,5,5,3,5,0
ssp_socio4_ag3_gwhi_rs_gfdl_NDC_Tax_uct,2100,Africa_Western,water_td_irr_SenegalR_W,7.153170000000002e-06,0.3664883,0.6717030700000001,0.7085597981000001,0.00404696,0.69769935,0.003463255,0.001575341,0.0021256978,0.0017748921,3,1,1,2,1,3,4,0,2,5,3,5,0
ssp_socio4_ag3_gwhi_rs_hadgem_NDC_Tax_ffict,2100,Africa_Western,water_td_irr_SenegalR_W,1.002508e-05,0.4487990000000001,0.56725,0.614822866,0.00414775,0.6037980000000001,0.00399086,0.0015215239999999,0.001889592,0.001364732,3,1,2,1,1,3,4,4,5,5,3,5,0
ssp_socio4_ag3_gwhi_rs_hadgem_NDC_Tax_uct,2100,Africa_Western,water_td_irr_SenegalR_W,7.124099999999999e-06,0.3640266,0.6682294,0.7050314058599997,0.0040260869999999,0.69422127,0.003448809,0.0015696739999999,0.0021167658,0.00176556586,3,1,2,2,1,3,4,0,2,5,3,5,0
ssp_socio4_ag3_gwhi_rs_ipsl_NDC_Tax_ffict,2100,Africa_Western,water_td_irr_SenegalR_W,1.015208e-05,0.4626,0.584581,0.632883479,0.00427767,0.6215350000000001,0.0041005,0.0015643089999999,0.001951686,0.001406,3,1,3,1,1,3,4,4,5,5,3,5,0
ssp_socio4_ag3_gwhi_rs_ipsl_NDC_Tax_uct,2100,Africa_Western,water_td_irr_SenegalR_W,7.11091e-06,0.3683164,0.6727892400000001,0.7090867869699999,0.004043711,0.6982339099999999,0.003459406,0.001577956,0.0021296598,0.00177180397,3,1,3,2,1,3,4,0,2,5,3,5,0
ssp_socio4_ag3_gwhi_rs_miroc_NDC_Tax_ffict,2100,Africa_Western,water_td_irr_SenegalR_W,9.75009e-06,0.439484,0.5623,0.6063558069999998,0.00405909,0.5955729999999999,0.0038759999999999,0.00149433,0.00187103,0.001353387,3,1,4,1,1,3,4,4,5,5,3,5,0
ssp_socio4_ag3_gwhi_rs_miroc_NDC_Tax_uct,2100,Africa_Western,water_td_irr_SenegalR_W,7.11448e-06,0.3636322999999999,0.66783826,0.7048405543299997,0.0040188229999999,0.69405346,0.0034386509999999,0.0015651679999999,0.0021149158,0.00176445233,3,1,4,2,1,3,4,0,2,5,3,5,0
ssp_socio4_ag3_gwhi_rs_noresm_NDC_Tax_ffict,2100,Africa_Western,water_td_irr_SenegalR_W,9.73874e-06,0.441779,0.565509,0.6119359129999999,0.00411594,0.601007,0.00394309,0.001507207,0.0018786629999999,0.001362676,3,1,5,1,1,3,4,4,5,5,3,5,0
ssp_socio4_ag3_gwhi_rs_noresm_NDC_Tax_uct,2100,Africa_Western,water_td_irr_SenegalR_W,7.0705900000000015e-06,0.3636317999999999,0.66789904,0.7059714510799999,0.004030291,0.69509439,0.003505657,0.001572801,0.0021191251,0.00176831208,3,1,5,2,1,3,4,0,2,5,3,5,0
ssp_socio4_ag3_gwlo_exp_gfdl_NDC_Tax_ffict,2100,Africa_Western,water_td_irr_SenegalR_W,1.012261e-05,0.4525750000000001,0.5777650000000001,0.625554554,0.00421138,0.6143850000000001,0.00402496,0.001538598,0.00191604,0.001394616,1,2,1,1,1,3,4,4,5,5,3,5,0
ssp_socio4_ag3_gwlo_exp_gfdl_NDC_Tax_uct,2100,Africa_Western,water_td_irr_SenegalR_W,7.183889999999999e-06,0.3658368,0.6708758100000001,0.7077648937900001,0.004046536,0.6969075800000001,0.003463019,0.00157505,0.002124766,0.0017727087899999,1,2,1,2,1,3,4,0,2,5,3,5,0
ssp_socio4_ag3_gwlo_exp_hadgem_NDC_Tax_ffict,2100,Africa_Western,water_td_irr_SenegalR_W,1.002912e-05,0.4474189999999999,0.566893,0.6143996839999999,0.00415028,0.603378,0.00398616,0.00152104,0.001893549,0.001364204,1,2,2,1,1,3,4,4,5,5,3,5,0
ssp_socio4_ag3_gwlo_exp_hadgem_NDC_Tax_uct,2100,Africa_Western,water_td_irr_SenegalR_W,7.140260000000001e-06,0.3633794,0.6680012000000001,0.7047238436700001,0.004027424,0.6939112700000001,0.003449412,0.001570113,0.0021171867,0.00176562467,1,2,2,2,1,3,4,0,2,5,3,5,0
ssp_socio4_ag3_gwlo_exp_ipsl_NDC_Tax_uct,2100,Africa_Western,water_td_irr_SenegalR_W,7.260719999999999e-06,0.371821,0.66745947,0.7108721637199998,0.004101874,0.69986032,0.003533634,0.001594957,0.0021260892,0.00178137872,1,2,3,2,1,3,4,0,2,5,3,5,0
ssp_socio4_ag3_gwlo_exp_miroc_NDC_Tax_ffict,2100,Africa_Western,water_td_irr_SenegalR_W,9.84719e-06,0.439479,0.560968,0.6078603140000001,0.00407344,0.5970340000000001,0.00390477,0.001495637,0.0018707589999999,0.001352467,1,2,4,1,1,3,4,4,5,5,3,5,0
ssp_socio4_ag3_gwlo_exp_miroc_NDC_Tax_uct,2100,Africa_Western,water_td_irr_SenegalR_W,7.0898900000000015e-06,0.3630556,0.66932251,0.7058148879899998,0.003991444,0.6950668299999999,0.003420089,0.001567307,0.0021198515,0.00176921799,1,2,4,2,1,3,4,0,2,5,3,5,0
ssp_socio4_ag3_gwlo_exp_noresm_NDC_Tax_ffict,2100,Africa_Western,water_td_irr_SenegalR_W,9.80347e-06,0.441658,0.566712,0.61313928,0.00411957,0.6022080000000001,0.00393604,0.0015101379999999,0.001884625,0.001365532,1,2,5,1,1,3,4,4,5,5,3,5,0
ssp_socio4_ag3_gwlo_exp_noresm_NDC_Tax_uct,2100,Africa_Western,water_td_irr_SenegalR_W,7.110599999999999e-06,0.3631354,0.66909922,0.70590608197,0.004028909,0.6950922900000001,0.003446121,0.001570594,0.0021190284,0.00176816797,1,2,5,2,1,3,4,0,2,5,3,5,0
ssp_socio4_ag3_gwlo_rs_gfdl_NDC_Tax_uct,2100,Africa_Western,water_td_irr_SenegalR_W,7.198610000000001e-06,0.3629575999999999,0.6495227699999999,0.6888882739900001,0.003955524,0.6782262200000001,0.003446736,0.001544647,0.0020611224,0.00171514699,1,1,1,2,1,3,4,0,2,5,3,5,0
ssp_socio4_ag3_gwlo_rs_hadgem_NDC_Tax_ffict,2100,Africa_Western,water_td_irr_SenegalR_W,1.018067e-05,0.454884,0.566209,0.6172726350000002,0.00418258,0.606175,0.00401678,0.001528359,0.001890581,0.001369916,1,1,2,1,1,3,4,4,5,5,3,5,0
ssp_socio4_ag3_gwlo_rs_hadgem_NDC_Tax_uct,2100,Africa_Western,water_td_irr_SenegalR_W,7.14589e-06,0.3633636,0.66563399,0.70327572299,0.004013755,0.69249782,0.003438901,0.001565721,0.0021085234,0.0017595259899999,1,1,2,2,1,3,4,0,2,5,3,5,0
ssp_socio4_ag3_gwlo_rs_ipsl_NDC_Tax_ffict,2100,Africa_Western,water_td_irr_SenegalR_W,1.0263269999999997e-05,0.462744,0.5842970000000001,0.6333582179999998,0.00427732,0.622015,0.004096,0.0015638879999999,0.001948877,0.00140601,1,1,3,1,1,3,4,4,5,5,3,5,0
ssp_socio4_ag3_gwlo_rs_ipsl_NDC_Tax_uct,2100,Africa_Western,water_td_irr_SenegalR_W,7.26749e-06,0.3666629,0.6528416800000001,0.6934333786600001,0.003979554,0.6826553900000001,0.003515419,0.001560066,0.002078865,0.00172294966,1,1,3,2,1,3,4,0,2,5,3,5,0
ssp_socio4_ag3_gwlo_rs_miroc_NDC_Tax_ffict,2100,Africa_Western,water_td_irr_SenegalR_W,9.9518e-06,0.4415229999999999,0.560972,0.609083093,0.00407198,0.59826,0.00390402,0.00149525,0.001867596,0.001351843,1,1,4,1,1,3,4,4,5,5,3,5,0
ssp_socio4_ag3_gwlo_rs_miroc_NDC_Tax_uct,2100,Africa_Western,water_td_irr_SenegalR_W,7.2232e-06,0.3648648,0.66775789,0.7070269396100001,0.004021488,0.6962295900000001,0.003444718,0.001566521,0.0021151464999999,0.00176462261,1,1,4,2,1,3,4,0,2,5,3,5,0
ssp_socio4_ag3_gwlo_rs_noresm_NDC_Tax_ffict,2100,Africa_Western,water_td_irr_SenegalR_W,1.003034e-05,0.446277,0.550092,0.6017401379999998,0.00406772,0.5909059999999999,0.00394685,0.001491056,0.0018436829999999,0.001328512,1,1,5,1,1,3,4,4,5,5,3,5,0
