scenario,year,region,input,FiberCrop_withdrawal,Rice_withdrawal,Wheat_withdrawal,SugarCrop_withdrawal,MiscAll_withdrawals,Corn_withdrawal,FodderHerb_withdrawal,MiscCrop_withdrawal,OilCrop_withdrawal,OtherGrain_withdrawal,Root_Tuber_withdrawal,gw,res,esm,tax,ssp,ag,soc,cluster_FiberCrop_withdrawal_Rice_withdrawal,cluster_FiberCrop_withdrawal_SugarCrop_withdrawal,cluster_FiberCrop_withdrawal_Wheat_withdrawal,cluster_FiberCrop_withdrawal_MiscAll_withdrawals,cluster_Rice_withdrawal_SugarCrop_withdrawal,cluster_Rice_withdrawal_Wheat_withdrawal,cluster_Rice_withdrawal_MiscAll_withdrawals,cluster_SugarCrop_withdrawal_Wheat_withdrawal
ssp_socio3_ag1_gwmed_rs_ipsl_NDC_Tax_uct,2100,Central Asia,water_td_irr_SyrDaryaR_W,18.11726,12.74375,4.85711,0.797614,29.051298000000003,1.981019,1.735399,10.99812,4.32104,6.7604,3.25532,2,1,3,2,1,1,3,6,0,0,5,4,2,6,4
ssp_socio3_ag1_gwmed_rs_miroc_NDC_Tax_uct,2100,Central Asia,water_td_irr_SyrDaryaR_W,18.58841,12.95118,4.90616,0.807028,29.346576,1.9911,1.729456,11.2157,4.34848,6.77632,3.28552,2,1,4,2,1,1,3,6,0,0,5,4,2,6,4
ssp_socio3_ag1_gwmed_rs_noresm_NDC_Tax_uct,2100,Central Asia,water_td_irr_SyrDaryaR_W,18.31114,12.798369999999998,4.88659,0.7985760000000001,29.459567,2.006466,1.7716610000000002,11.14879,4.36627,6.8609100000000005,3.30547,2,1,5,2,1,1,3,6,0,0,5,4,2,6,4
ssp_socio3_ag4_gwhi_exp_gfdl_NDC_Tax_ffict,2100,Central Asia,water_td_irr_SyrDaryaR_W,45.1287,14.12961,4.91241,0.4708699999999999,38.49066,3.11925,5.34539,17.429029999999997,3.0832900000000003,5.16982,4.34388,3,2,1,1,1,4,3,3,5,1,4,4,2,6,4
ssp_socio3_ag4_gwhi_exp_hadgem_NDC_Tax_ffict,2100,Central Asia,water_td_irr_SyrDaryaR_W,45.3424,14.17632,4.9272100000000005,0.474381,38.67078,3.12743,5.37725,17.519750000000002,3.10163,5.1965400000000015,4.34818,3,2,2,1,1,4,3,3,5,1,4,4,2,6,4
ssp_socio3_ag4_gwhi_exp_ipsl_NDC_Tax_ffict,2100,Central Asia,water_td_irr_SyrDaryaR_W,44.5334,13.9903,4.84836,0.467855,38.10825,3.09532,5.31608,17.21133,3.0650500000000003,5.11677,4.3037,3,2,3,1,1,4,3,3,5,1,4,4,2,6,4
ssp_socio3_ag4_gwhi_exp_miroc_NDC_Tax_ffict,2100,Central Asia,water_td_irr_SyrDaryaR_W,44.8933,14.01847,4.89737,0.469334,38.43132,3.08433,5.295999999999999,17.49854,3.06656,5.16216,4.32373,3,2,4,1,1,4,3,3,5,1,4,4,2,6,4
ssp_socio3_ag4_gwhi_exp_noresm_NDC_Tax_ffict,2100,Central Asia,water_td_irr_SyrDaryaR_W,45.4358,14.23715,4.94653,0.475838,39.00038,3.14525,5.45267,17.6583,3.11734,5.23391,4.3929100000000005,3,2,5,1,1,4,3,3,5,1,4,4,2,6,4
ssp_socio3_ag4_gwhi_rs_gfdl_NDC_Tax_ffict,2100,Central Asia,water_td_irr_SyrDaryaR_W,44.9486,13.91336,4.93912,0.47267,38.320359999999994,3.0454600000000003,5.30307,17.55526,3.0010700000000003,5.10489,4.3106100000000005,3,1,1,1,1,4,3,3,5,1,4,4,2,6,4
ssp_socio3_ag4_gwhi_rs_hadgem_NDC_Tax_ffict,2100,Central Asia,water_td_irr_SyrDaryaR_W,45.159,13.9728,4.94961,0.476083,38.45058,3.06441,5.352069999999999,17.56213,3.02103,5.1359200000000005,4.3150200000000005,3,1,2,1,1,4,3,3,5,1,4,4,2,6,4
ssp_socio3_ag4_gwhi_rs_ipsl_NDC_Tax_ffict,2100,Central Asia,water_td_irr_SyrDaryaR_W,44.15470000000001,13.60738,4.89269,0.469459,37.73749,3.0224200000000003,5.3011,17.213060000000002,2.9131,5.02228,4.26553,3,1,3,1,1,4,3,3,5,1,4,4,2,6,4
ssp_socio3_ag4_gwhi_rs_miroc_NDC_Tax_ffict,2100,Central Asia,water_td_irr_SyrDaryaR_W,44.7136,13.757320000000002,4.93607,0.4714649999999999,38.27102,3.01562,5.26853,17.63215,2.96817,5.0879900000000005,4.29856,3,1,4,1,1,4,3,3,5,1,4,4,2,6,4
ssp_socio3_ag4_gwhi_rs_noresm_NDC_Tax_ffict,2100,Central Asia,water_td_irr_SyrDaryaR_W,44.92010000000001,13.74533,4.97451,0.473433,38.43074,3.03133,5.41783,17.53806,2.9807200000000003,5.13443,4.3283700000000005,3,1,5,1,1,4,3,3,5,1,4,4,2,6,4
ssp_socio3_ag4_gwlo_exp_gfdl_NDC_Tax_ffict,2100,Central Asia,water_td_irr_SyrDaryaR_W,45.9162,14.22801,4.92051,0.4728199999999999,38.91465999999999,3.12675,5.32626,17.841359999999995,3.08517,5.17293,4.36219,1,2,1,1,1,4,3,3,5,1,4,4,2,6,4
ssp_socio3_ag4_gwlo_exp_hadgem_NDC_Tax_ffict,2100,Central Asia,water_td_irr_SyrDaryaR_W,45.864,14.25809,4.93749,0.476253,39.06817,3.13558,5.36559,17.891640000000006,3.1073,5.202319999999999,4.36574,1,2,2,1,1,4,3,3,5,1,4,4,2,6,4
ssp_socio3_ag4_gwlo_exp_ipsl_NDC_Tax_ffict,2100,Central Asia,water_td_irr_SyrDaryaR_W,45.2328,14.06814,4.8537300000000005,0.4694029999999999,38.422729999999994,3.09997,5.3024,17.51059,3.07024,5.1199200000000005,4.31961,1,2,3,1,1,4,3,3,5,1,4,4,2,6,4
ssp_socio3_ag4_gwlo_exp_miroc_NDC_Tax_ffict,2100,Central Asia,water_td_irr_SyrDaryaR_W,45.8568,14.14805,4.9135800000000005,0.47211,38.970530000000004,3.1008,5.274369999999999,18.00749,3.06867,5.1660400000000015,4.35316,1,2,4,1,1,4,3,3,5,1,4,4,2,6,4
ssp_socio3_ag4_gwlo_exp_noresm_NDC_Tax_ffict,2100,Central Asia,water_td_irr_SyrDaryaR_W,46.3428,14.31793,4.9444,0.47733,39.272209999999994,3.14866,5.44744,17.91491,3.12256,5.23246,4.40618,1,2,5,1,1,4,3,3,5,1,4,4,2,6,4
ssp_socio3_ag4_gwlo_rs_gfdl_NDC_Tax_ffict,2100,Central Asia,water_td_irr_SyrDaryaR_W,31.7923,5.14342,5.046659999999998,0.361439,23.892715,1.235977,5.07566,10.81543,0.594238,3.27161,2.8998,1,1,1,1,1,4,3,0,6,2,5,2,7,7,4
ssp_socio3_ag4_gwlo_rs_hadgem_NDC_Tax_ffict,2100,Central Asia,water_td_irr_SyrDaryaR_W,34.2303,6.54128,5.04488,0.385167,26.593423,1.529882,5.15935,12.09157,1.007381,3.63895,3.16629,1,1,2,1,1,4,3,0,6,2,1,2,7,5,4
ssp_socio3_ag4_gwmed_exp_gfdl_NDC_Tax_ffict,2100,Central Asia,water_td_irr_SyrDaryaR_W,45.2092,14.156759999999998,4.92089,0.4715649999999999,38.602979999999995,3.13107,5.34345,17.52487,3.0791000000000004,5.173780000000001,4.350709999999999,2,2,1,1,1,4,3,3,5,1,4,4,2,6,4
ssp_socio3_ag4_gwmed_exp_hadgem_NDC_Tax_ffict,2100,Central Asia,water_td_irr_SyrDaryaR_W,45.3811,14.18904,4.93323,0.474754,38.7569,3.12957,5.37437,17.60076,3.10273,5.1974,4.352069999999999,2,2,2,1,1,4,3,3,5,1,4,4,2,6,4
ssp_socio3_ag4_gwmed_exp_ipsl_NDC_Tax_ffict,2100,Central Asia,water_td_irr_SyrDaryaR_W,44.853,14.167179999999998,4.8808500000000015,0.472775,38.62417,3.1921600000000003,5.379569999999998,17.4842,3.05631,5.1473200000000014,4.36461,2,2,3,1,1,4,3,3,5,1,4,4,2,6,4
ssp_socio3_ag4_gwmed_exp_miroc_NDC_Tax_ffict,2100,Central Asia,water_td_irr_SyrDaryaR_W,45.07250000000001,14.08546,4.9167000000000005,0.471233,38.72529,3.11743,5.30251,17.726020000000002,3.06155,5.17211,4.34567,2,2,4,1,1,4,3,3,5,1,4,4,2,6,4
ssp_socio3_ag4_gwmed_exp_noresm_NDC_Tax_ffict,2100,Central Asia,water_td_irr_SyrDaryaR_W,45.5327,14.251450000000002,4.9484200000000005,0.476133,39.05592000000001,3.1465,5.45298,17.707420000000003,3.1187,5.23474,4.395580000000001,2,2,5,1,1,4,3,3,5,1,4,4,2,6,4
ssp_socio3_ag4_gwmed_rs_gfdl_NDC_Tax_ffict,2100,Central Asia,water_td_irr_SyrDaryaR_W,44.97020000000001,13.88029,4.95457,0.4731229999999999,38.43410000000001,3.03341,5.28076,17.7283,2.98366,5.0953,4.312670000000002,2,1,1,1,1,4,3,3,5,1,4,4,2,6,4
ssp_socio3_ag4_gwmed_rs_hadgem_NDC_Tax_ffict,2100,Central Asia,water_td_irr_SyrDaryaR_W,45.1567,13.95281,4.96048,0.47625,38.59205000000001,3.05481,5.33392,17.749010000000002,3.00983,5.1285,4.315980000000001,2,1,2,1,1,4,3,3,5,1,4,4,2,6,4
ssp_socio3_ag4_gwmed_rs_ipsl_NDC_Tax_ffict,2100,Central Asia,water_td_irr_SyrDaryaR_W,43.80880000000001,13.25584,4.90163,0.465589,37.34154,2.92287,5.25748,17.154130000000002,2.83199,4.95981,4.215260000000002,2,1,3,1,1,4,3,3,5,1,4,4,2,6,4
ssp_socio3_ag4_gwmed_rs_miroc_NDC_Tax_ffict,2100,Central Asia,water_td_irr_SyrDaryaR_W,44.5881,13.59159,4.9502500000000005,0.469822,38.174989999999994,2.97234,5.23492,17.715889999999998,2.91895,5.05525,4.27764,2,1,4,1,1,4,3,3,5,1,4,4,2,6,4
ssp_socio3_ag4_gwmed_rs_noresm_NDC_Tax_ffict,2100,Central Asia,water_td_irr_SyrDaryaR_W,44.6716,13.514499999999998,4.986280000000002,0.471984,38.22107999999999,2.98285,5.4099400000000015,17.51981,2.90948,5.09132,4.30768,2,1,5,1,1,4,3,3,5,1,4,4,2,6,4
ssp_socio3_ag5_gwhi_exp_gfdl_NDC_Tax_uct,2100,Central Asia,water_td_irr_SyrDaryaR_W,24.00607,14.7208,5.16172,0.8346699999999999,34.119879000000005,2.317932,2.894907,12.44031,5.08988,7.428730000000001,3.94812,3,2,1,2,1,5,3,6,3,2,5,4,2,6,4
ssp_socio3_ag5_gwhi_exp_hadgem_NDC_Tax_uct,2100,Central Asia,water_td_irr_SyrDaryaR_W,24.14439,14.72285,5.160480000000001,0.8372200000000001,34.248417,2.334333,2.917234,12.46213,5.1048100000000005,7.46651,3.9634,3,2,2,2,1,5,3,6,3,2,5,4,2,6,4
ssp_socio3_ag5_gwhi_exp_ipsl_NDC_Tax_uct,2100,Central Asia,water_td_irr_SyrDaryaR_W,23.50628,14.52983,5.12005,0.830932,33.811844,2.317614,2.8771700000000004,12.21155,5.069030000000001,7.41351,3.92297,3,2,3,2,1,5,3,6,3,2,5,4,2,6,4
ssp_socio3_ag5_gwhi_exp_miroc_NDC_Tax_uct,2100,Central Asia,water_td_irr_SyrDaryaR_W,24.01654,14.69735,5.16608,0.835512,34.179978000000006,2.317813,2.871285,12.55209,5.07801,7.412960000000001,3.94782,3,2,4,2,1,5,3,6,3,2,5,4,2,6,4
ssp_socio3_ag5_gwhi_exp_noresm_NDC_Tax_uct,2100,Central Asia,water_td_irr_SyrDaryaR_W,23.82742,14.62427,5.14291,0.8353210000000001,34.226529000000006,2.3414490000000003,2.96456,12.32821,5.11665,7.4988100000000015,3.97685,3,2,5,2,1,5,3,6,3,2,5,4,2,6,4
ssp_socio3_ag5_gwhi_rs_gfdl_NDC_Tax_uct,2100,Central Asia,water_td_irr_SyrDaryaR_W,24.02198,14.70873,5.2096800000000005,0.8494430000000001,34.219585,2.302865,2.8559400000000004,12.69923,5.0429200000000005,7.3755799999999985,3.94305,3,1,1,2,1,5,3,6,3,2,5,4,2,6,4
ssp_socio3_ag5_gwhi_rs_hadgem_NDC_Tax_uct,2100,Central Asia,water_td_irr_SyrDaryaR_W,24.13464,14.71519,5.20104,0.848303,34.326082,2.311603,2.885209,12.6949,5.06914,7.41154,3.95369,3,1,2,2,1,5,3,6,3,2,5,4,2,6,4
ssp_socio3_ag5_gwhi_rs_ipsl_NDC_Tax_uct,2100,Central Asia,water_td_irr_SyrDaryaR_W,23.47769,14.46031,5.17453,0.842874,33.933501,2.27556,2.826051,12.56542,5.00154,7.34811,3.91682,3,1,3,2,1,5,3,6,3,2,5,4,2,6,4
ssp_socio3_ag5_gwhi_rs_miroc_NDC_Tax_uct,2100,Central Asia,water_td_irr_SyrDaryaR_W,24.01061,14.66342,5.2211300000000005,0.851584,34.236347,2.289557,2.8322000000000003,12.79222,5.02596,7.35152,3.94489,3,1,4,2,1,5,3,6,3,2,5,4,2,6,4
ssp_socio3_ag5_gwhi_rs_noresm_NDC_Tax_uct,2100,Central Asia,water_td_irr_SyrDaryaR_W,23.76724,14.49863,5.18999,0.8436239999999999,34.352878,2.304895,2.909253,12.69024,5.04751,7.43535,3.96563,3,1,5,2,1,5,3,6,3,2,5,4,2,6,4
ssp_socio3_ag5_gwlo_exp_gfdl_NDC_Tax_uct,2100,Central Asia,water_td_irr_SyrDaryaR_W,24.28537,14.78753,5.16803,0.836361,34.251227,2.328566,2.894091,12.54493,5.09039,7.43456,3.95869,1,2,1,2,1,5,3,6,3,2,5,4,2,6,4
ssp_socio3_ag5_gwlo_exp_hadgem_NDC_Tax_uct,2100,Central Asia,water_td_irr_SyrDaryaR_W,24.32458,14.78899,5.17156,0.83859,34.379388,2.338075,2.915633,12.57242,5.11144,7.470260000000001,3.97156,1,2,2,2,1,5,3,6,3,2,5,4,2,6,4
ssp_socio3_ag5_gwlo_exp_ipsl_NDC_Tax_uct,2100,Central Asia,water_td_irr_SyrDaryaR_W,23.75123,14.588120000000002,5.12561,0.8323139999999999,33.941622,2.3199110000000003,2.874941,12.31628,5.0776,7.41937,3.93352,1,2,3,2,1,5,3,6,3,2,5,4,2,6,4
ssp_socio3_ag5_gwlo_exp_miroc_NDC_Tax_uct,2100,Central Asia,water_td_irr_SyrDaryaR_W,24.3747,14.79117,5.178669999999999,0.837426,34.365578,2.322669,2.869069,12.70121,5.0878700000000014,7.420339999999999,3.96442,1,2,4,2,1,5,3,6,3,2,5,4,2,6,4
ssp_socio3_ag5_gwlo_exp_noresm_NDC_Tax_uct,2100,Central Asia,water_td_irr_SyrDaryaR_W,24.20271,14.72659,5.15501,0.8374790000000001,34.491202,2.34545,2.956862,12.56201,5.12764,7.50758,3.99166,1,2,5,2,1,5,3,6,3,2,5,4,2,6,4
ssp_socio3_ag5_gwlo_rs_gfdl_NDC_Tax_uct,2100,Central Asia,water_td_irr_SyrDaryaR_W,21.64202,11.69754,5.24935,0.791834,29.704038000000004,1.858076,2.714882,10.95905,3.92905,6.677860000000001,3.56512,1,1,1,2,1,5,3,6,3,2,5,4,2,3,4
ssp_socio3_ag5_gwlo_rs_hadgem_NDC_Tax_uct,2100,Central Asia,water_td_irr_SyrDaryaR_W,22.69509,12.70627,5.27389,0.811742,31.453687000000002,2.034993,2.744894,11.66577,4.33133,6.95539,3.72131,1,1,2,2,1,5,3,6,3,2,5,4,2,6,4
ssp_socio3_ag5_gwlo_rs_ipsl_NDC_Tax_uct,2100,Central Asia,water_td_irr_SyrDaryaR_W,17.40427,7.94638,5.11862,0.705489,23.364571,1.280783,2.602868,8.28015,2.50279,5.71223,2.9857500000000003,1,1,3,2,1,5,3,4,0,0,6,7,7,7,4
ssp_socio3_ag5_gwlo_rs_miroc_NDC_Tax_uct,2100,Central Asia,water_td_irr_SyrDaryaR_W,18.92122,8.92718,5.2314300000000005,0.7344930000000001,25.191393,1.433949,2.590954,9.1769,2.87208,5.9537700000000005,3.16374,1,1,4,2,1,5,3,4,0,0,5,3,1,3,4
ssp_socio3_ag5_gwlo_rs_noresm_NDC_Tax_uct,2100,Central Asia,water_td_irr_SyrDaryaR_W,17.929769999999994,8.020010000000001,5.2076400000000005,0.707724,23.980932999999997,1.331155,2.618588,8.57859,2.5771300000000004,5.812469999999999,3.063,1,1,5,2,1,5,3,4,0,0,6,7,7,7,4
ssp_socio3_ag5_gwmed_exp_gfdl_NDC_Tax_uct,2100,Central Asia,water_td_irr_SyrDaryaR_W,24.02992,14.73398,5.16475,0.8350110000000001,34.144974999999995,2.326343,2.894842,12.46029,5.08139,7.43145,3.95066,2,2,1,2,1,5,3,6,3,2,5,4,2,6,4
ssp_socio3_ag5_gwmed_exp_hadgem_NDC_Tax_uct,2100,Central Asia,water_td_irr_SyrDaryaR_W,24.16939,14.74585,5.16699,0.837634,34.295567,2.335051,2.914866,12.51095,5.105,7.46448,3.96522,2,2,2,2,1,5,3,6,3,2,5,4,2,6,4
ssp_socio3_ag5_gwmed_exp_ipsl_NDC_Tax_uct,2100,Central Asia,water_td_irr_SyrDaryaR_W,23.57339,14.54745,5.1225,0.8313470000000001,33.857063000000004,2.31734,2.874693,12.25192,5.07157,7.41535,3.92619,2,2,3,2,1,5,3,6,3,2,5,4,2,6,4
ssp_socio3_ag5_gwmed_exp_miroc_NDC_Tax_uct,2100,Central Asia,water_td_irr_SyrDaryaR_W,24.05635,14.7123,5.16899,0.835817,34.212088,2.319169,2.870199,12.57723,5.0797,7.414689999999999,3.9511,2,2,4,2,1,5,3,6,3,2,5,4,2,6,4
ssp_socio3_ag5_gwmed_exp_noresm_NDC_Tax_uct,2100,Central Asia,water_td_irr_SyrDaryaR_W,23.89818,14.66119,5.15002,0.8362950000000001,34.361909999999995,2.345637,2.9547630000000003,12.45931,5.11889,7.50192,3.98139,2,2,5,2,1,5,3,6,3,2,5,4,2,6,4
ssp_socio3_ag5_gwmed_rs_gfdl_NDC_Tax_uct,2100,Central Asia,water_td_irr_SyrDaryaR_W,24.05193,14.71108,5.22192,0.8497030000000001,34.25686699999999,2.300667,2.8456,12.75075,5.037380000000001,7.37374,3.94873,2,1,1,2,1,5,3,6,3,2,5,4,2,6,4
ssp_socio3_ag5_gwmed_rs_hadgem_NDC_Tax_uct,2100,Central Asia,water_td_irr_SyrDaryaR_W,24.17049,14.71178,5.2199,0.8483419999999999,34.376397000000004,2.317781,2.8637360000000003,12.76048,5.059419999999999,7.41253,3.962450000000001,2,1,2,2,1,5,3,6,3,2,5,4,2,6,4
ssp_socio3_ag5_gwmed_rs_ipsl_NDC_Tax_uct,2100,Central Asia,water_td_irr_SyrDaryaR_W,23.458,14.37023,5.17703,0.841728,33.808874,2.263837,2.821887,12.52848,4.96225,7.326289999999999,3.90613,2,1,3,2,1,5,3,6,3,2,5,4,2,6,4
ssp_socio3_ag5_gwmed_rs_miroc_NDC_Tax_uct,2100,Central Asia,water_td_irr_SyrDaryaR_W,24.02895,14.648879999999998,5.22742,0.8515940000000001,34.231474,2.284685,2.825839,12.81231,5.01609,7.3473,3.94525,2,1,4,2,1,5,3,6,3,2,5,4,2,6,4
ssp_socio3_ag5_gwmed_rs_noresm_NDC_Tax_uct,2100,Central Asia,water_td_irr_SyrDaryaR_W,23.75132,14.43538,5.19735,0.8425499999999999,34.278546,2.294566,2.89395,12.68956,5.01955,7.41947,3.96145,2,1,5,2,1,5,3,6,3,2,5,4,2,6,4
